country,year,city,latitude,longitude,host
sierra leone,2004,freetown,8.4844,-13.2344,
sierra leone,2000,freetown,8.4844,-13.2344,
sierra leone,1996,freetown,8.4844,-13.2344,
sierra leone,1992,freetown,8.4844,-13.2344,
sierra leone,1988,freetown,8.4844,-13.2344,
sierra leone,1984,freetown,8.4844,-13.2344,
sierra leone,1980,freetown,8.4844,-13.2344,
sierra leone,1968,freetown,8.4844,-13.2344,
singapore,2012,singapore,1.3,103.8,
singapore,2008,singapore,1.3,103.8,
singapore,2004,singapore,1.3,103.8,
singapore,2000,singapore,1.3,103.8,
singapore,1996,singapore,1.3,103.8,
singapore,1992,singapore,1.3,103.8,
singapore,1988,singapore,1.3,103.8,
singapore,1984,singapore,1.3,103.8,
singapore,1976,singapore,1.3,103.8,
singapore,1972,singapore,1.3,103.8,
singapore,1968,singapore,1.3,103.8,
singapore,1960,singapore,1.3,103.8,
singapore,1956,singapore,1.3,103.8,
singapore,1952,singapore,1.3,103.8,
singapore,1948,singapore,1.3,103.8,
slovakia,2012,bratislava,48.1439,17.1097,
slovakia,2008,bratislava,48.1439,17.1097,
slovakia,2004,bratislava,48.1439,17.1097,
slovakia,2000,bratislava,48.1439,17.1097,
slovakia,1996,bratislava,48.1439,17.1097,
slovenia,2012,ljubljana,46.0556,14.5083,
slovenia,2008,ljubljana,46.0556,14.5083,
slovenia,2004,ljubljana,46.0556,14.5083,
slovenia,2000,ljubljana,46.0556,14.5083,
slovenia,1996,ljubljana,46.0556,14.5083,
slovenia,1992,ljubljana,46.0556,14.5083,
solomon islands,2012,honiara,-9.4351,159.9512,
solomon islands,2008,honiara,-9.4351,159.9512,
solomon islands,2004,honiara,-9.4351,159.9512,
solomon islands,2000,honiara,-9.4351,159.9512,
solomon islands,1996,honiara,-9.4351,159.9512,
solomon islands,1992,honiara,-9.4351,159.9512,
solomon islands,1988,honiara,-9.4351,159.9512,
solomon islands,1984,honiara,-9.4351,159.9512,
somalia,2012,mogadishu,2.0333,45.35,
somalia,2008,mogadishu,2.0333,45.35,
somalia,2004,mogadishu,2.0333,45.35,
somalia,2000,mogadishu,2.0333,45.35,
somalia,1996,mogadishu,2.0333,45.35,
somalia,1988,mogadishu,2.0333,45.35,
somalia,1984,mogadishu,2.0333,45.35,
somalia,1972,mogadishu,2.0333,45.35,
south africa,2012,cape town,-33.9253,18.4239,
south africa,2008,cape town,-33.9253,18.4239,
south africa,2004,cape town,-33.9253,18.4239,
south africa,2000,cape town,-33.9253,18.4239,
south africa,1996,cape town,-33.9253,18.4239,
south africa,1992,cape town,-33.9253,18.4239,
south africa,1960,cape town,-33.9253,18.4239,
south africa,1956,cape town,-33.9253,18.4239,
south africa,1952,cape town,-33.9253,18.4239,
south africa,1948,cape town,-33.9253,18.4239,
south africa,1936,cape town,-33.9253,18.4239,
south africa,1932,cape town,-33.9253,18.4239,
south africa,1928,cape town,-33.9253,18.4239,
south africa,1924,cape town,-33.9253,18.4239,
south africa,1920,cape town,-33.9253,18.4239,
south africa,1912,cape town,-33.9253,18.4239,
south africa,1908,cape town,-33.9253,18.4239,
south africa,1904,cape town,-33.9253,18.4239,
south korea,2012,seoul,37.5667,126.9667,
south korea,2008,seoul,37.5667,126.9667,
south korea,2004,seoul,37.5667,126.9667,
south korea,2000,seoul,37.5667,126.9667,
south korea,1996,seoul,37.5667,126.9667,
south korea,1992,seoul,37.5667,126.9667,
south korea,1988,seoul,37.5667,126.9667,
south korea,1984,seoul,37.5667,126.9667,
south korea,1976,seoul,37.5667,126.9667,
south korea,1972,seoul,37.5667,126.9667,
south korea,1968,seoul,37.5667,126.9667,
south korea,1964,seoul,37.5667,126.9667,
south korea,1960,seoul,37.5667,126.9667,
south korea,1956,seoul,37.5667,126.9667,
south korea,1952,seoul,37.5667,126.9667,
south korea,1948,seoul,37.5667,126.9667,
south yemen,1988,aden,12.8,45.0333,
soviet union,1988,moscow,55.75,37.6167,
soviet union,1980,moscow,55.75,37.6167,
soviet union,1976,moscow,55.75,37.6167,
soviet union,1972,moscow,55.75,37.6167,
soviet union,1968,moscow,55.75,37.6167,
soviet union,1964,moscow,55.75,37.6167,
soviet union,1960,moscow,55.75,37.6167,
soviet union,1956,moscow,55.75,37.6167,
soviet union,1952,moscow,55.75,37.6167,
spain,2012,madrid,40.4,-3.6833,
spain,2008,madrid,40.4,-3.6833,
spain,2004,madrid,40.4,-3.6833,
spain,2000,madrid,40.4,-3.6833,
spain,1996,madrid,40.4,-3.6833,
spain,1992,madrid,40.4,-3.6833,
spain,1988,madrid,40.4,-3.6833,
spain,1984,madrid,40.4,-3.6833,
spain,1980,madrid,40.4,-3.6833,
spain,1976,madrid,40.4,-3.6833,
spain,1972,madrid,40.4,-3.6833,
spain,1968,madrid,40.4,-3.6833,
spain,1964,madrid,40.4,-3.6833,
spain,1960,madrid,40.4,-3.6833,
spain,1956,madrid,40.4,-3.6833,
spain,1952,madrid,40.4,-3.6833,
spain,1948,madrid,40.4,-3.6833,
spain,1932,madrid,40.4,-3.6833,
spain,1928,madrid,40.4,-3.6833,
spain,1924,madrid,40.4,-3.6833,
spain,1920,madrid,40.4,-3.6833,
spain,1900,madrid,40.4,-3.6833,
sri lanka,2012,colombo,6.9344,79.8428,
sri lanka,2008,colombo,6.9344,79.8428,
sri lanka,2004,colombo,6.9344,79.8428,
sri lanka,2000,colombo,6.9344,79.8428,
sri lanka,1996,colombo,6.9344,79.8428,
sri lanka,1992,colombo,6.9344,79.8428,
sri lanka,1988,colombo,6.9344,79.8428,
sri lanka,1984,colombo,6.9344,79.8428,
sri lanka,1980,colombo,6.9344,79.8428,
sri lanka,1972,colombo,6.9344,79.8428,
sri lanka,1968,colombo,6.9344,79.8428,
sri lanka,1964,colombo,6.9344,79.8428,
sri lanka,1960,colombo,6.9344,79.8428,
sri lanka,1956,colombo,6.9344,79.8428,
sri lanka,1952,colombo,6.9344,79.8428,
sri lanka,1948,colombo,6.9344,79.8428,
sudan,2012,khartoum,15.6333,32.5333,
sudan,2008,khartoum,15.6333,32.5333,
sudan,2004,khartoum,15.6333,32.5333,
sudan,2000,khartoum,15.6333,32.5333,
sudan,1996,khartoum,15.6333,32.5333,
sudan,1992,khartoum,15.6333,32.5333,
sudan,1988,khartoum,15.6333,32.5333,
sudan,1984,khartoum,15.6333,32.5333,
sudan,1972,khartoum,15.6333,32.5333,
sudan,1968,khartoum,15.6333,32.5333,
sudan,1960,khartoum,15.6333,32.5333,
suriname,2012,paramaribo,5.8667,-55.1667,
suriname,2008,paramaribo,5.8667,-55.1667,
suriname,2004,paramaribo,5.8667,-55.1667,
suriname,2000,paramaribo,5.8667,-55.1667,
suriname,1996,paramaribo,5.8667,-55.1667,
suriname,1992,paramaribo,5.8667,-55.1667,
suriname,1988,paramaribo,5.8667,-55.1667,
suriname,1984,paramaribo,5.8667,-55.1667,
suriname,1976,paramaribo,5.8667,-55.1667,
suriname,1972,paramaribo,5.8667,-55.1667,
suriname,1968,paramaribo,5.8667,-55.1667,
swaziland,2012,mbabane,-26.3167,31.1333,
swaziland,2008,mbabane,-26.3167,31.1333,
swaziland,2004,mbabane,-26.3167,31.1333,
swaziland,2000,mbabane,-26.3167,31.1333,
swaziland,1996,mbabane,-26.3167,31.1333,
swaziland,1992,mbabane,-26.3167,31.1333,
swaziland,1988,mbabane,-26.3167,31.1333,
swaziland,1984,mbabane,-26.3167,31.1333,
swaziland,1972,mbabane,-26.3167,31.1333,
sweden,2012,stockholm ,59.3294,18.0686,
sweden,2008,stockholm ,59.3294,18.0686,
sweden,2004,stockholm ,59.3294,18.0686,
sweden,2000,stockholm ,59.3294,18.0686,
sweden,1996,stockholm ,59.3294,18.0686,
sweden,1992,stockholm ,59.3294,18.0686,
sweden,1988,stockholm ,59.3294,18.0686,
sweden,1984,stockholm ,59.3294,18.0686,
sweden,1980,stockholm ,59.3294,18.0686,
sweden,1976,stockholm ,59.3294,18.0686,
sweden,1972,stockholm ,59.3294,18.0686,
sweden,1968,stockholm ,59.3294,18.0686,
sweden,1964,stockholm ,59.3294,18.0686,
sweden,1960,stockholm ,59.3294,18.0686,
sweden,1956,stockholm ,59.3294,18.0686,
sweden,1952,stockholm ,59.3294,18.0686,
sweden,1948,stockholm ,59.3294,18.0686,
sweden,1936,stockholm ,59.3294,18.0686,
sweden,1932,stockholm ,59.3294,18.0686,
sweden,1928,stockholm ,59.3294,18.0686,
sweden,1924,stockholm ,59.3294,18.0686,
sweden,1920,stockholm ,59.3294,18.0686,
sweden,1912,stockholm ,59.3294,18.0686,
sweden,1908,stockholm ,59.3294,18.0686,
sweden,1900,stockholm ,59.3294,18.0686,
sweden,1896,stockholm ,59.3294,18.0686,
switzerland,2012,bern,46.95,7.45,
switzerland,2008,bern,46.95,7.45,
switzerland,2004,bern,46.95,7.45,
switzerland,2000,bern,46.95,7.45,
switzerland,1996,bern,46.95,7.45,
switzerland,1992,bern,46.95,7.45,
switzerland,1988,bern,46.95,7.45,
switzerland,1984,bern,46.95,7.45,
switzerland,1980,bern,46.95,7.45,
switzerland,1976,bern,46.95,7.45,
switzerland,1972,bern,46.95,7.45,
switzerland,1968,bern,46.95,7.45,
switzerland,1964,bern,46.95,7.45,
switzerland,1960,bern,46.95,7.45,
switzerland,1956,bern,46.95,7.45,
switzerland,1952,bern,46.95,7.45,
switzerland,1948,bern,46.95,7.45,
switzerland,1936,bern,46.95,7.45,
switzerland,1932,bern,46.95,7.45,
switzerland,1928,bern,46.95,7.45,
switzerland,1924,bern,46.95,7.45,
switzerland,1920,bern,46.95,7.45,
switzerland,1912,bern,46.95,7.45,
switzerland,1908,bern,46.95,7.45,
switzerland,1904,bern,46.95,7.45,
switzerland,1900,bern,46.95,7.45,
switzerland,1896,bern,46.95,7.45,
syria,2012,damascus,33.513,36.292,
syria,2008,damascus,33.513,36.292,
syria,2004,damascus,33.513,36.292,
syria,2000,damascus,33.513,36.292,
syria,1996,damascus,33.513,36.292,
syria,1992,damascus,33.513,36.292,
syria,1988,damascus,33.513,36.292,
syria,1984,damascus,33.513,36.292,
syria,1980,damascus,33.513,36.292,
syria,1972,damascus,33.513,36.292,
syria,1968,damascus,33.513,36.292,
syria,1948,damascus,33.513,36.292,
tajikistan,2012,dushanbe,38.5367,68.78,
tajikistan,2008,dushanbe,38.5367,68.78,
tajikistan,2004,dushanbe,38.5367,68.78,
tajikistan,2000,dushanbe,38.5367,68.78,
tajikistan,1996,dushanbe,38.5367,68.78,
tanzania,2012,dodoma,-6.1731,35.7419,
tanzania,2008,dodoma,-6.1731,35.7419,
tanzania,2004,dodoma,-6.1731,35.7419,
tanzania,2000,dodoma,-6.1731,35.7419,
tanzania,1996,dodoma,-6.1731,35.7419,
tanzania,1992,dodoma,-6.1731,35.7419,
tanzania,1988,dodoma,-6.1731,35.7419,
tanzania,1984,dodoma,-6.1731,35.7419,
tanzania,1980,dodoma,-6.1731,35.7419,
tanzania,1972,dodoma,-6.1731,35.7419,
tanzania,1968,dodoma,-6.1731,35.7419,
tanzania,1964,dodoma,-6.1731,35.7419,
thailand,2012,bangkok,13.7563,100.5018,
thailand,2008,bangkok,13.7563,100.5018,
thailand,2004,bangkok,13.7563,100.5018,
thailand,2000,bangkok,13.7563,100.5018,
thailand,1996,bangkok,13.7563,100.5018,
thailand,1992,bangkok,13.7563,100.5018,
thailand,1988,bangkok,13.7563,100.5018,
thailand,1984,bangkok,13.7563,100.5018,
thailand,1976,bangkok,13.7563,100.5018,
thailand,1972,bangkok,13.7563,100.5018,
thailand,1968,bangkok,13.7563,100.5018,
thailand,1964,bangkok,13.7563,100.5018,
thailand,1960,bangkok,13.7563,100.5018,
thailand,1956,bangkok,13.7563,100.5018,
thailand,1952,bangkok,13.7563,100.5018,
the gambia,2012,banjul,13.4531,-16.5775,
the gambia,2008,banjul,13.4531,-16.5775,
the gambia,2004,banjul,13.4531,-16.5775,
the gambia,2000,banjul,13.4531,-16.5775,
the gambia,1996,banjul,13.4531,-16.5775,
the gambia,1992,banjul,13.4531,-16.5775,
the gambia,1988,banjul,13.4531,-16.5775,
the gambia,1984,banjul,13.4531,-16.5775,
timor-leste,2012,dili,-8.55,125.5667,
timor-leste,2008,dili,-8.55,125.5667,
timor-leste,2004,dili,-8.55,125.5667,
togo,2012,lome,6.1319,1.2228,
togo,2008,lome,6.1319,1.2228,
togo,2004,lome,6.1319,1.2228,
togo,2000,lome,6.1319,1.2228,
togo,1996,lome,6.1319,1.2228,
togo,1992,lome,6.1319,1.2228,
togo,1988,lome,6.1319,1.2228,
togo,1984,lome,6.1319,1.2228,
togo,1972,lome,6.1319,1.2228,
tonga,2012,nuku'alofa,-21.1333,-175.2,
tonga,2008,nuku'alofa,-21.1333,-175.2,
tonga,2004,nuku'alofa,-21.1333,-175.2,
tonga,2000,nuku'alofa,-21.1333,-175.2,
tonga,1996,nuku'alofa,-21.1333,-175.2,
tonga,1992,nuku'alofa,-21.1333,-175.2,
tonga,1988,nuku'alofa,-21.1333,-175.2,
tonga,1984,nuku'alofa,-21.1333,-175.2,
trinidad and tobago,2012,port of spain,10.6667,-61.5167,
trinidad and tobago,2008,port of spain,10.6667,-61.5167,
trinidad and tobago,2004,port of spain,10.6667,-61.5167,
trinidad and tobago,2000,port of spain,10.6667,-61.5167,
trinidad and tobago,1996,port of spain,10.6667,-61.5167,
trinidad and tobago,1992,port of spain,10.6667,-61.5167,
trinidad and tobago,1988,port of spain,10.6667,-61.5167,
trinidad and tobago,1984,port of spain,10.6667,-61.5167,
trinidad and tobago,1980,port of spain,10.6667,-61.5167,
trinidad and tobago,1976,port of spain,10.6667,-61.5167,
trinidad and tobago,1972,port of spain,10.6667,-61.5167,
trinidad and tobago,1968,port of spain,10.6667,-61.5167,
trinidad and tobago,1964,port of spain,10.6667,-61.5167,
trinidad and tobago,1956,port of spain,10.6667,-61.5167,
trinidad and tobago,1952,port of spain,10.6667,-61.5167,
trinidad and tobago,1948,port of spain,10.6667,-61.5167,
tunisia,2012,tunis,34,9,
tunisia,2008,tunis,34,9,
tunisia,2004,tunis,34,9,
tunisia,2000,tunis,34,9,
tunisia,1996,tunis,34,9,
tunisia,1992,tunis,34,9,
tunisia,1988,tunis,34,9,
tunisia,1984,tunis,34,9,
tunisia,1976,tunis,34,9,
tunisia,1972,tunis,34,9,
tunisia,1968,tunis,34,9,
tunisia,1964,tunis,34,9,
tunisia,1960,tunis,34,9,
turkey,2012,ankara,39.93,32.86,
turkey,2008,ankara,39.93,32.86,
turkey,2004,ankara,39.93,32.86,
turkey,2000,ankara,39.93,32.86,
turkey,1996,ankara,39.93,32.86,
turkey,1992,ankara,39.93,32.86,
turkey,1988,ankara,39.93,32.86,
turkey,1984,ankara,39.93,32.86,
turkey,1976,ankara,39.93,32.86,
turkey,1972,ankara,39.93,32.86,
turkey,1968,ankara,39.93,32.86,
turkey,1964,ankara,39.93,32.86,
turkey,1960,ankara,39.93,32.86,
turkey,1956,ankara,39.93,32.86,
turkey,1952,ankara,39.93,32.86,
turkey,1948,ankara,39.93,32.86,
turkey,1936,ankara,39.93,32.86,
turkey,1928,ankara,39.93,32.86,
turkey,1924,ankara,39.93,32.86,
turkey,1912,ankara,39.93,32.86,
turkey,1908,ankara,39.93,32.86,
turkmenistan,2012,ashgabat,37.9333,58.3667,
turkmenistan,2008,ashgabat,37.9333,58.3667,
turkmenistan,2004,ashgabat,37.9333,58.3667,
turkmenistan,2000,ashgabat,37.9333,58.3667,
turkmenistan,1996,ashgabat,37.9333,58.3667,
tuvalu,2012,funafuti,-8.5,179.1833,
tuvalu,2008,funafuti,-8.5,179.1833,
uganda,2012,kampala,0.3136,32.5811,
uganda,2008,kampala,0.3136,32.5811,
uganda,2004,kampala,0.3136,32.5811,
uganda,2000,kampala,0.3136,32.5811,
uganda,1996,kampala,0.3136,32.5811,
uganda,1992,kampala,0.3136,32.5811,
uganda,1988,kampala,0.3136,32.5811,
uganda,1984,kampala,0.3136,32.5811,
uganda,1980,kampala,0.3136,32.5811,
uganda,1972,kampala,0.3136,32.5811,
uganda,1968,kampala,0.3136,32.5811,
uganda,1964,kampala,0.3136,32.5811,
uganda,1960,kampala,0.3136,32.5811,
uganda,1956,kampala,0.3136,32.5811,
ukraine,2012,kiev,50.45,30.5233,
ukraine,2008,kiev,50.45,30.5233,
ukraine,2004,kiev,50.45,30.5233,
ukraine,2000,kiev,50.45,30.5233,
ukraine,1996,kiev,50.45,30.5233,
unified team of germany,1964,berlin,52.5167,13.3833,
unified team of germany,1960,berlin,52.5167,13.3833,
unified team of germany,1956,berlin,52.5167,13.3833,
united arab emirates,2012,abu dhabi,24.4667,54.3667,
united arab emirates,2008,abu dhabi,24.4667,54.3667,
united arab emirates,2004,abu dhabi,24.4667,54.3667,
united arab emirates,2000,abu dhabi,24.4667,54.3667,
united arab emirates,1996,abu dhabi,24.4667,54.3667,
united arab emirates,1992,abu dhabi,24.4667,54.3667,
united arab emirates,1988,abu dhabi,24.4667,54.3667,
united arab emirates,1984,abu dhabi,24.4667,54.3667,
uruguay,2012,montevideo,-34.8836,-56.1819,
uruguay,2008,montevideo,-34.8836,-56.1819,
uruguay,2004,montevideo,-34.8836,-56.1819,
uruguay,2000,montevideo,-34.8836,-56.1819,
uruguay,1996,montevideo,-34.8836,-56.1819,
uruguay,1992,montevideo,-34.8836,-56.1819,
uruguay,1988,montevideo,-34.8836,-56.1819,
uruguay,1984,montevideo,-34.8836,-56.1819,
uruguay,1976,montevideo,-34.8836,-56.1819,
uruguay,1972,montevideo,-34.8836,-56.1819,
uruguay,1968,montevideo,-34.8836,-56.1819,
uruguay,1964,montevideo,-34.8836,-56.1819,
uruguay,1960,montevideo,-34.8836,-56.1819,
uruguay,1956,montevideo,-34.8836,-56.1819,
uruguay,1952,montevideo,-34.8836,-56.1819,
uruguay,1948,montevideo,-34.8836,-56.1819,
uruguay,1936,montevideo,-34.8836,-56.1819,
uruguay,1932,montevideo,-34.8836,-56.1819,
uruguay,1928,montevideo,-34.8836,-56.1819,
uruguay,1924,montevideo,-34.8836,-56.1819,
usa,2012,washington d.c.,38.9047,-77.0164,
usa,2008,washington d.c.,38.9047,-77.0164,
usa,2004,washington d.c.,38.9047,-77.0164,
usa,2000,washington d.c.,38.9047,-77.0164,
usa,1996,washington d.c.,38.9047,-77.0164,
usa,1992,washington d.c.,38.9047,-77.0164,
usa,1988,washington d.c.,38.9047,-77.0164,
usa,1984,washington d.c.,38.9047,-77.0164,
usa,1976,washington d.c.,38.9047,-77.0164,
usa,1972,washington d.c.,38.9047,-77.0164,
usa,1968,washington d.c.,38.9047,-77.0164,
usa,1964,washington d.c.,38.9047,-77.0164,
usa,1960,washington d.c.,38.9047,-77.0164,
usa,1956,washington d.c.,38.9047,-77.0164,
usa,1952,washington d.c.,38.9047,-77.0164,
usa,1948,washington d.c.,38.9047,-77.0164,
usa,1936,washington d.c.,38.9047,-77.0164,
usa,1932,washington d.c.,38.9047,-77.0164,
usa,1928,washington d.c.,38.9047,-77.0164,
usa,1924,washington d.c.,38.9047,-77.0164,
usa,1920,washington d.c.,38.9047,-77.0164,
usa,1912,washington d.c.,38.9047,-77.0164,
usa,1908,washington d.c.,38.9047,-77.0164,
usa,1904,washington d.c.,38.9047,-77.0164,
usa,1900,washington d.c.,38.9047,-77.0164,
usa,1896,washington d.c.,38.9047,-77.0164,
uzbekistan,2012,tashkent,41.2667,69.2167,
uzbekistan,2008,tashkent,41.2667,69.2167,
uzbekistan,2004,tashkent,41.2667,69.2167,
uzbekistan,2000,tashkent,41.2667,69.2167,
uzbekistan,1996,tashkent,41.2667,69.2167,
vanuatu,2012,port vila,-17.75,168.3,
vanuatu,2008,port vila,-17.75,168.3,
vanuatu,2004,port vila,-17.75,168.3,
vanuatu,2000,port vila,-17.75,168.3,
vanuatu,1996,port vila,-17.75,168.3,
vanuatu,1992,port vila,-17.75,168.3,
vanuatu,1988,port vila,-17.75,168.3,
venezuela,2012,caracas,10.5,-66.9167,
venezuela,2008,caracas,10.5,-66.9167,
venezuela,2004,caracas,10.5,-66.9167,
venezuela,2000,caracas,10.5,-66.9167,
venezuela,1996,caracas,10.5,-66.9167,
venezuela,1992,caracas,10.5,-66.9167,
venezuela,1988,caracas,10.5,-66.9167,
venezuela,1984,caracas,10.5,-66.9167,
venezuela,1980,caracas,10.5,-66.9167,
venezuela,1976,caracas,10.5,-66.9167,
venezuela,1972,caracas,10.5,-66.9167,
venezuela,1968,caracas,10.5,-66.9167,
venezuela,1964,caracas,10.5,-66.9167,
venezuela,1960,caracas,10.5,-66.9167,
venezuela,1956,caracas,10.5,-66.9167,
venezuela,1952,caracas,10.5,-66.9167,
venezuela,1948,caracas,10.5,-66.9167,
vietnam,2012,hanoi,21.0285,105.8542,
vietnam,2008,hanoi,21.0285,105.8542,
vietnam,2004,hanoi,21.0285,105.8542,
vietnam,2000,hanoi,21.0285,105.8542,
vietnam,1996,hanoi,21.0285,105.8542,
vietnam,1992,hanoi,21.0285,105.8542,
vietnam,1988,hanoi,21.0285,105.8542,
vietnam,1980,hanoi,21.0285,105.8542,
vietnam,1972,hanoi,21.0285,105.8542,
vietnam,1968,hanoi,21.0285,105.8542,
vietnam,1964,hanoi,21.0285,105.8542,
vietnam,1960,hanoi,21.0285,105.8542,
vietnam,1956,hanoi,21.0285,105.8542,
vietnam,1952,hanoi,21.0285,105.8542,
virgin islands,2012,charlotte amalie,18.35,-64.95,
virgin islands,2008,charlotte amalie,18.35,-64.95,
virgin islands,2004,charlotte amalie,18.35,-64.95,
virgin islands,2000,charlotte amalie,18.35,-64.95,
virgin islands,1996,charlotte amalie,18.35,-64.95,
virgin islands,1992,charlotte amalie,18.35,-64.95,
virgin islands,1988,charlotte amalie,18.35,-64.95,
virgin islands,1984,charlotte amalie,18.35,-64.95,
virgin islands,1976,charlotte amalie,18.35,-64.95,
virgin islands,1972,charlotte amalie,18.35,-64.95,
virgin islands,1968,charlotte amalie,18.35,-64.95,
west germany,1988,bonn,50.734,7.0998,
west germany,1984,bonn,50.734,7.0998,
west germany,1976,bonn,50.734,7.0998,
west germany,1972,bonn,50.734,7.0998,
west germany,1968,bonn,50.734,7.0998,
yemen,2012,sana'a,15.3483,44.2064,
yemen,2008,sana'a,15.3483,44.2064,
yemen,2004,sana'a,15.3483,44.2064,
yemen,2000,sana'a,15.3483,44.2064,
yemen,1996,sana'a,15.3483,44.2064,
yemen,1992,sana'a,15.3483,44.2064,
yugoslavia,1988,belgrade,44.8167,20.4667,
yugoslavia,1984,belgrade,44.8167,20.4667,
yugoslavia,1980,belgrade,44.8167,20.4667,
yugoslavia,1976,belgrade,44.8167,20.4667,
yugoslavia,1972,belgrade,44.8167,20.4667,
yugoslavia,1968,belgrade,44.8167,20.4667,
yugoslavia,1964,belgrade,44.8167,20.4667,
yugoslavia,1960,belgrade,44.8167,20.4667,
yugoslavia,1956,belgrade,44.8167,20.4667,
yugoslavia,1952,belgrade,44.8167,20.4667,
yugoslavia,1948,belgrade,44.8167,20.4667,
yugoslavia,1936,belgrade,44.8167,20.4667,
yugoslavia,1932,belgrade,44.8167,20.4667,
yugoslavia,1928,belgrade,44.8167,20.4667,
yugoslavia,1924,belgrade,44.8167,20.4667,
yugoslavia,1920,belgrade,44.8167,20.4667,
zambia,2012,lusaka,-15.4167,28.2833,
zambia,2008,lusaka,-15.4167,28.2833,
zambia,2004,lusaka,-15.4167,28.2833,
zambia,2000,lusaka,-15.4167,28.2833,
zambia,1996,lusaka,-15.4167,28.2833,
zambia,1992,lusaka,-15.4167,28.2833,
zambia,1988,lusaka,-15.4167,28.2833,
zambia,1984,lusaka,-15.4167,28.2833,
zambia,1980,lusaka,-15.4167,28.2833,
zambia,1972,lusaka,-15.4167,28.2833,
zambia,1968,lusaka,-15.4167,28.2833,
zambia,1964,lusaka,-15.4167,28.2833,
zimbabwe,2012,harare,-17.8639,31.0297,
zimbabwe,2008,harare,-17.8639,31.0297,
zimbabwe,2004,harare,-17.8639,31.0297,
zimbabwe,2000,harare,-17.8639,31.0297,
zimbabwe,1996,harare,-17.8639,31.0297,
zimbabwe,1992,harare,-17.8639,31.0297,
zimbabwe,1988,harare,-17.8639,31.0297,
zimbabwe,1984,harare,-17.8639,31.0297,
zimbabwe,1980,harare,-17.8639,31.0297,
zimbabwe,1964,harare,-17.8639,31.0297,
zimbabwe,1960,harare,-17.8639,31.0297,
zimbabwe,1928,harare,-17.8639,31.0297,
